店舗区分,店舗名,所在地,地図URL,業種,主な取扱品
一般店,セブン-イレブン水戸酒門町店,水戸市酒門町1455-6,https://goo.gl/maps/Pz2ncBHL5XK5CaPBA,小売,食品・雑貨など
一般店,ホテルレイクビュー水戸,水戸市宮町1-6-1,https://goo.gl/maps/GqzyNm173WL9kiej6,サービス,宿泊・レストランでの会食
一般店,茶cafe leaf garden,水戸市見和2-241-1,https://g.page/leafgarden?share,飲食,ランチプレート、日本茶、抹茶ラテ
一般店,ＪＴＢ水戸支店,水戸市城南1-1-6　サザン水戸ビル２階,https://goo.gl/maps/dNENsshYKn6Na98MA,サービス,宿泊を伴う旅行のみ（取消に伴う返金は旅行券となります）
一般店,近畿日本ツーリスト関東㈱　水戸支店,水戸市宮町2-4-33,https://goo.gl/maps/jQkzjF97LD4fG8tB8,サービス,旅行
一般店,洋食 山口楼　庵,水戸市大工町1-4-17,https://goo.gl/maps/pDGeMp9AeHqaoJEu6,飲食,洋食
一般店,セブン-イレブン水戸緑岡店,水戸市千波町1838-7,https://goo.gl/maps/XA3gvvaf8yHrvE9E9,小売,一般食料品、雑貨全般
一般店,天狗納豆㈱,水戸市柳町1-13-13,https://goo.gl/maps/5aX6SNvpUykV3pXb7,小売,わら納豆、そぼろ納豆
一般店,手作りパンの店　きんのすゞ,水戸市笠原町950-10,https://goo.gl/maps/nw27JUmisnt2WBdt5,小売,パン
一般店,アクアクララ水戸,水戸市西原1-10-6,https://goo.gl/maps/kB7mskuSUYy6Zr1t6,小売,ミネラルウォーター（清涼飲料）
一般店,サンキ　吉沢店,水戸市米沢町1-1,https://goo.gl/maps/UGreZ256sPYMDBda6,小売,衣料、インテリア、寝具、手芸用品
一般店,遠藤米穀店,水戸市袴塚3-12-1,https://goo.gl/maps/ufVAEEDUqDP5gZFx9,小売,お米、味噌、お餅
一般店,スーパー銭湯　やまの湯,水戸市笠原町144-1,https://g.page/yamanoyu?share,サービス,入浴回数券、薪サウナ、ボディケア
一般店,美味　藤,水戸市栄町1-8-5　さわやか第２ビル,https://goo.gl/maps/ane7c8XHkdvq3TWf7,飲食,料理、酒類
一般店,蒲焼・割烹　ぬりや,水戸市泉町3-5-9,https://goo.gl/maps/tLckNLBDJPBBFEbGA,飲食,うなぎ・かば焼き、うな弁
一般店,100円ショップワッツ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/SMSqbV6sW2sRtadk8,小売,"小物雑貨
"
一般店,(有)ストアー谷津,水戸市鯉淵町2230-12,https://goo.gl/maps/XCmsak1K1vcQ2h5e9,小売,食肉
一般店,有賀ドライブイン,水戸市有賀町898-5,https://goo.gl/maps/tndFNbq4C18UkDGV7,飲食,定食・ラーメン類
一般店,うなぎ斎藤,水戸市大足町1050-1,https://goo.gl/maps/XB6Pq6HdikeXoVVh6,飲食,うな重
一般店,シュナ・カフェ,水戸市小吹町2504-1,https://goo.gl/maps/66R8J5zzGB6hNPoY6,飲食,ドリンク、軽食、ランチ
一般店,㈱山大,水戸市南町3-3-32,https://goo.gl/maps/a2vTX49RYkPd1Vq46,小売,鮮魚小売、飲食、刺身
一般店,マリア・ヴェルト,水戸市見川町2131-28,https://goo.gl/maps/n9Nzk13PxHKYfiDr7,小売,洋菓子（ケーキ・焼き菓子クッキー）
一般店,和の料理　ふじ,水戸市元吉田町1563,https://g.page/wanoryourifuji?share,飲食,和食料理
一般店,greenspot,水戸市千波町1438-2,https://goo.gl/maps/v3xVYMPHCDWfVRuH7,小売,生花・鉢物、ガラス、植木鉢、カフェ内での飲食
一般店,海鮮厨房　天天,水戸市泉町3-1-28　中央ビルB１,https://goo.gl/maps/wqqXVmXnk3nnnFys5,飲食,中華料理
一般店,タワラオートサイクル,水戸市浜田2-3-21,https://goo.gl/maps/dkVQAw2bWLbKqxa56,小売,自転車・バイク販売修理
一般店,石塚サン・トラベル㈱,水戸市城東1-3-17　弓和ビル３F,https://goo.gl/maps/2VvczeYkDCQFst2s9,サービス,バスツアー参加費等
一般店,パティスリー KOSAI,水戸市元吉田町2238-6,https://goo.gl/maps/ixXEeSouhk9Hsxa56,小売,洋菓子
一般店,くずし和食高山,水戸市大工町1-3-2　みと楽横丁内１階,https://goo.gl/maps/r7scSnPzMyJJLFcE6,飲食,常陸牛炙り握り寿司、天使のエビマヨ、オイスター海鮮焼き等
一般店,カメラのスナオシ,水戸市三の丸1-1-15,https://goo.gl/maps/NnLrPQ6hTqU8bsqj9,小売,デジタルプリント・カメラ・記念写真撮影
一般店,リストランテ YOSHIMI,水戸市酒門町1197-5,https://goo.gl/maps/qFjhyYWhDzfkvSRQ6,飲食,レストラン
一般店,カフェリン,水戸市泉町2-2-37,https://g.page/caferin_?share,飲食,"ランチセット、ケーキセット、チーズケーキ、コーヒー、紅茶
"
一般店,Bar MILLWOOD（バー・ミルウッド）,水戸市南町2-4-37　マサヤビル２F,https://goo.gl/maps/KEwu8GeNPkoBcEGw8,飲食,旬のフレッシュフルーツカクテル・シングルモルトウイスキー・手作りピザ
一般店,ブティック　シマダ,水戸市南町2-5-1,https://goo.gl/maps/M7MFjcRuwWnJA2Va6,小売,婦人服・雑貨等
一般店,ロカディアブロ,水戸市桜川1-7-13,https://g.page/loca-diablo?share,飲食,カジュアルフレンチレストラン
一般店,横須賀花店,水戸市南町3-4-4,https://goo.gl/maps/pu3H91CAdZVoa4NC8,小売,花・鉢物・花器
一般店,大工町たこ焼きオクトパス,水戸市大工町1-3-2　川上ビル1Ｆ,https://goo.gl/maps/71XuzQCBjGTSx6758,飲食,たこ焼・お好み焼・鉄板焼
一般店,みと楽横丁ハイから屋,水戸市大工町1-3-2　川上ビル1Ｆ　,https://goo.gl/maps/71XuzQCBjGTSx6758,飲食,からあげセット・串揚げ各種
一般店,きもの処　雅楽,水戸市泉町2-2-46,https://goo.gl/maps/whpmzJLYoKE58JNq8,小売,呉服一般・和装小物
一般店,鮨処　菊之助,水戸市大工町1-3-17,https://goo.gl/maps/XP531VBzGGvabgeH8,飲食,鮨店
一般店,トヨタカローラ新茨城(株)　GR　Garage　水戸インター,水戸市大塚町1532-1,https://g.page/GRGarage?share,小売,自動車カスタムパーツ販売
一般店,トヨタカローラ新茨城(株)　RV Garage　水戸インター（旧水戸大塚店）,水戸市大塚町1532-1,https://goo.gl/maps/dy6L4iY9ZiFEWuui6,小売,自動車・部品・用品販売・整備・点検・修理
一般店,トヨタカローラ新茨城(株)　 水戸駅南店,水戸市城南3-12-3,https://goo.gl/maps/r5sksvQUE4w5rn8Q6,小売,自動車・部品・用品販売・整備・点検・修理
一般店,トヨタカローラ新茨城㈱　水戸水府店,水戸市水府町1522-1,https://goo.gl/maps/Y37NK1G9nQWhHw148,小売,自動車、部品、用品販売、整備、点検、修理
一般店,トヨタカローラ新茨城(株)　水戸千波店,水戸市千波町2294-2,https://goo.gl/maps/7B8fb3stNKShvD299,小売,自動車・部品・用品販売・整備・点検・修理
一般店,お好み焼き　きよ太郎,水戸市泉町3-3-4,https://goo.gl/maps/tqBxFPkYsK4zfaRS7,飲食,お好み焼き・焼きそば
一般店,常陸の國　もんどころ　水戸サウスタワー店,水戸市宮町1-7-33　水戸サウスタワー11F,https://goo.gl/maps/fdiguDmRVyNsHhN79,飲食,飲食
一般店,Go!!飯屋　はんぐりー,水戸市笠原町1235-16,https://goo.gl/maps/MiK4ePu9TSQjmt8R9,飲食,お弁当箱でボリューム満点のランチを提供（600円～）・弁当
一般店,Photo Studio PIC,水戸市酒門町3278-5,https://goo.gl/maps/2DP47E74Gn7EUYru7,その他,家族写真、七五三、お宮参り、ポートレート撮影
一般店,おかしのアトリエリリス,水戸市本町2-7-7,https://g.page/lilithe?share,小売,ケーキ、クッキー等
一般店,レストラン　マロン,水戸市五軒町3-1-18,https://g.page/restaurant-maroon?share,飲食,美味しい洋食、ステーキ、本格ピザ等
一般店,まちなか通いの場×地域食堂　梵’ｓ,水戸市泉町2-1-39,https://goo.gl/maps/eTe26d9cC4y8BLH59,飲食,"オムライス、ナポリタン、フレンチトースト、あんみつ
"
一般店,せんたく王国白梅店,水戸市宮内町字宮内3199-1　マルト元吉田店内,https://goo.gl/maps/CKkPXSXTVzYxGqpt8,サービス,クリーニング
一般店,布施薬局,水戸市本町1-4-20,https://goo.gl/maps/NRyuFuvYcLLQhu249,小売,医薬品
一般店,田宮文具店,水戸市大工町3-1-28,https://goo.gl/maps/ZrLmecUmXwAZmPzW6,小売,文具
一般店,㈱タイヘイ,水戸市新荘3-6-14,https://goo.gl/maps/9qtcDAUsa5Fwi1NA8,小売,ユニフォーム、婦人服
一般店,味の店かくた,水戸市西原2-17-3,https://goo.gl/maps/JsHw3nHss3UWNCyW9,飲食,定食、丼物、納豆料理
一般店,(有)ワタヒキ,水戸市渡里町3268-23,https://goo.gl/maps/3H6H1czgT7dkaxZK6,小売,ガソリン、軽油、灯油、その他
一般店,ホテル　いづみ屋,水戸市常磐町2-4-26,https://goo.gl/maps/vJHQMEvHNm8YTNLE8,サービス,宿泊・宴会
一般店,体にやさしい西洋料理　Restaurant Aoyama,水戸市姫子2-30　赤塚駅南口　ヨークタウン内ダイソー隣,https://g.page/restaurantaoyama?share,飲食,西洋料理
一般店,LaLaミヤザキダンスファクトリー,水戸市西原1-1-26,https://goo.gl/maps/NDMgwYVfRnF9atkw7,その他,社交ダンス教授
一般店,シューズセンター　ヨコスカ,水戸市元吉田町1444-21,https://goo.gl/maps/GMT5cB7MReJGyrzr8,小売,靴、水戸四中指定体操服等
一般店,靴のヨコスカ,水戸市本町2-1-28,https://goo.gl/maps/kipatgYxNjr2Yx3t5,小売,靴、履物、洋傘
一般店,かとれあ,水戸市見川3-1083-1　七字マンション１F,https://goo.gl/maps/PNgLKDPdm3DhjAar5,小売,化粧品、学生服、学生用品
一般店,セブン－イレブン水戸酒門町北店,水戸市酒門町4874－2,,小売,食品、雑貨他
一般店,イソダ美容室,水戸市三の丸2-5-27,https://goo.gl/maps/vyynhCWb8zy12Lcc6,サービス,弱酸性美容ベルジュバンス、着付け
一般店,めん屋大黒　笠原店,水戸市笠原町1443-2,https://goo.gl/maps/926omYSjvsSZBNFu9,飲食,ラーメン、定食
一般店,めん屋大黒　姫子店,水戸市姫子1-810-18,https://goo.gl/maps/7sGhLwfS5eybf1LJ9,飲食,ラーメン、定食
一般店,ファッションセンターしまむら　吉沢店,水戸市吉沢町西割318-1,https://goo.gl/maps/ZQWyeKQLbesBmLTV6,小売,衣料品
一般店,ファッションセンターしまむら　内原店,水戸市内原1-176,https://goo.gl/maps/D4Nc4imR6grFDRAb6,小売,衣料品
一般店,バースデイ米沢店,水戸市元吉田町字吉沢裏1050-5,https://goo.gl/maps/Bbqnuqk5duBJFFNFA,小売,衣料品
一般店,バースデイ姫子店,水戸市姫子2-702-5,https://goo.gl/maps/FEPdqRqiJtrNiZoe9,小売,衣料品
一般店,大衆酒場　鳥らんど,水戸市宮町2-5-6,https://g.page/tori-land-miyashitaginza?share,飲食,居酒屋
一般店,直井寝具店,水戸市大塚町1510,https://goo.gl/maps/aj9VtsdRPRqNK5WA8,小売,マニフレックス商品、打直し、羽毛布団リフォーム他
一般店,(有)坂井米穀,水戸市東台2-3-22,https://goo.gl/maps/2q75PJZgPFRRfMfA7,小売,米、みそ
一般店,沖縄料理　かなでち,水戸市南町1-3-7,https://goo.gl/maps/YMU2Yw9VY15Ut65A6,飲食,沖縄料理
一般店,シャトレーゼ水戸姫子店,水戸市姫子2-769-4,https://g.page/chateraise-mitohimego?share,小売,和洋菓子、ケーキ、アイスクリーム
一般店,四川厨房　美,水戸市酒門町3298-8,https://goo.gl/maps/E6iyqbELmFGtEZeh8,飲食,中華料理
一般店,海野クリーニング見川店,水戸市見川5-1-8,https://goo.gl/maps/VFokpVxbbyBaaSc29,サービス,クリーニング
一般店,海野クリーニング本店,水戸市五軒町1-2-24,https://goo.gl/maps/ef8mEwPPr4wEbJy26,サービス,クリーニング
一般店,ルートシックス,水戸市酒門町1130-10,https://goo.gl/maps/44ZXU9ZhJds9w7fXA,サービス,レンタルキャンピングカー
一般店,中華ダイニング笑,水戸市平須町1828-59,https://goo.gl/maps/CcQqbvQyEupbZroPA,飲食,中華料理（鶏肉の黒酢炒め、サンラータンメン等）
一般店,(有)木村屋本店,水戸市南町1-2-21,https://goo.gl/maps/EdwSGxfJzVdoQJkr7,小売,和菓子
一般店,ノエビア水戸中央販売㈱,水戸市元吉田町1736-23,https://goo.gl/maps/j9X7FoZx3ywHFfVw7,小売,化粧品、ファイシャル、ネイルサロン
一般店,ミニカーショップ　リトルレガード,水戸市泉町2-2-29　石川ビル１F ,https://goo.gl/maps/Tfxv3iZsYgvHuxQV8,小売,ミニカー、くるま雑貨等
一般店,高畑人形店,水戸市泉町3-6-8,https://goo.gl/maps/jSv5hX9oVkQrC9Gu8,小売,破魔弓、羽子板、ひな人形、五月人形
一般店,アールプランニングジャパン㈱,水戸市城東1-5-40,https://goo.gl/maps/pSkXfFaPpYYwn5X1A,サービス,自動車修理・販売・修理・車検他
一般店,ECRU Beauty 2,水戸市千波町1953-6　AIDYビル101,https://goo.gl/maps/256LHLPzrTffazSW8,サービス,エステ・ネイル・エステプロラボ商品
一般店,𠮷久保酒造㈱,水戸市本町3-9-5,https://goo.gl/maps/jE48M2ZMYSVsN3bs5,その他,清酒、リキュール
一般店,亀印製菓本店,水戸市見川町2139-5,https://goo.gl/maps/1SYxT3qTEBEvWcjB6,小売,和洋菓子全般
一般店,ホームシックスタイルショップ水戸店,水戸市河和田町3755-1,https://g.page/HSS_Mito?share,小売,家具・雑貨
一般店,ステーキハウス　アメリカ屋,水戸市米沢町304-5,https://goo.gl/maps/HDiyrRLmRRFLLCo27,飲食,ステーキ、ハンバーグ、ソーセージ、サラダバー
一般店,水戸河野酒店,水戸市見和3-663-17,https://goo.gl/maps/SCkyhXthGjbwbXhRA,小売,日本酒　本格焼酎　ワイン
一般店,セブン-イレブン水戸南町３丁目店,水戸市南町3-3-28,https://goo.gl/maps/b9RmXnx376Lh8NVeA,小売,コンビニエンスストア
一般店,鉢の木,水戸市南町3-6-28,https://goo.gl/maps/MznGV3isHJokKN4z5,小売,和菓子
一般店,クスリのアオキ　水戸見和店,水戸市見和3-1-2,https://goo.gl/maps/aQ5rvozurE397BLQ6,小売,医薬品・化粧品・日用雑貨
一般店,水戸木村屋（木村屋パン店）,水戸市南町3-5-3,https://goo.gl/maps/vJNxtv4vgucEg9aH7,小売,パン・焼き菓子・コーヒー
一般店,サロン・ド・Ran,水戸市見和3-663-12,https://goo.gl/maps/jZNUQyi1HgnAyzfR9,小売,婦人服・バッグ
一般店,NK観光(有),水戸市見川5-302-3,,サービス,タクシー
一般店,(有)ワイズピット,水戸市見和3－180－1,https://goo.gl/maps/T8M6d24FLZFgWwhB6,小売,車検、法定点検、自動車（新車・中古車）部品等
一般店,WILD-1　水戸店,水戸市元吉田町1779,https://goo.gl/maps/77q666omChJMYNKx5,小売,アウトドア用品
一般店,茨城トヨタ自動車(株)　水戸赤塚店,水戸市大塚町1852－1,https://goo.gl/maps/Rimmw6XmqhhJjBe89,小売,自動車販売・整備
一般店,ツルハドラッグ水戸東前店,水戸市東前2-38,https://goo.gl/maps/uFBxaJwX2dfYUd5b7,小売,医薬品、化粧品、雑貨、食品
一般店,茨城トヨタ自動車(株)水戸泉町店,水戸市泉町2-3-24,https://goo.gl/maps/mK9k9kdPffyiz7Ug9,サービス,自動車販売、整備、点検修理
一般店,大心堂印房,水戸市平須町1820-31,https://goo.gl/maps/PzrmREFxHu9hehev7,その他,印章、ゴム印、軽印刷
一般店,ツルハドラッグ水戸内原店,水戸市内原1－169,https://goo.gl/maps/zqHKJ8prEAZ2d5Cw6,小売,医薬品、化粧品、雑貨、食品など
一般店,島村楽器　水戸マイム店,水戸市宮町1-2-4　マイムビルＢ１Ｆ,https://goo.gl/maps/BCzHuhgEtZSzsDDe9,小売,楽器・音楽教室・練習スタジオ
一般店,タイヤ館水戸河和田店,水戸市河和田2－2230－17,https://goo.gl/maps/qPXfMj8ZpwnxGkg5A,小売,タイヤ・ホイール・カー用品
一般店,米夢にぎりた亭,水戸市泉町3-7-30　ラ・フォンテーヌ１Ｆ,https://goo.gl/maps/DDK9fsnWmrBmejsB8,飲食,おにぎり・唐揚げ・弁当・ソフトクリーム他
一般店,クスリのアオキ　吉沢店,水戸市吉沢町195-3,https://goo.gl/maps/oCcppMHStZuxa16KA,小売,医薬品、化粧品、日用雑貨
一般店,いばらきコープ生活協同組合　水戸センター,水戸市小吹町2053-59,,小売,食品、日用雑貨等
一般店,梅の花　水戸店,水戸市笠原町1971-1,https://goo.gl/maps/iAGYgzKT7c2j7kXt9,飲食,和食
一般店,グランサックス,水戸市宮町1-1-1エクセル,https://goo.gl/maps/cjmyEtovMBiTUa4r6,小売,鞄
一般店,ジュエリー小林,水戸市南町1-2-23,https://goo.gl/maps/XnKGCgEedJibzz5u5,小売,ジュエリー、時計
一般店,オートバックス水戸住吉店,水戸市住吉町345－8,https://goo.gl/maps/EXkohjbYQEuovskT7,小売,カー用品
一般店,オートバックス水戸バイパス店,水戸市河和田町水窪472,https://goo.gl/maps/5x1HrkYVFc8S2ZZr9,小売,カー用品
一般店,フラワーショップカトレア見川店,水戸市見川2-3066-1　カスミフードスクエア水戸見川店内,https://goo.gl/maps/UCVyS4aVwB1pq8T37,小売,生花、鉢物、ソープフラワー、コチョウラン
一般店,ココス水戸内原店,水戸市中原町字束484-1,https://goo.gl/maps/sG6G8RuzB18zw7nV9,飲食,ファミリーレストラン
一般店,ココス平須店,水戸市平須町1820-228,https://goo.gl/maps/bLFympMRL51VE2hv8,飲食,ファミリーレストラン
一般店,ココス水戸千波店,水戸市千波町1881-1,https://goo.gl/maps/2TeHELMZZFPUYJwE9,飲食,ファミリーレストラン
一般店,ココス水戸見川店,水戸市見川2-3063-1,https://goo.gl/maps/VskHo7Z1QRtctrht5,飲食,ファミリーレストラン
一般店,ココス水戸城南店,水戸市城南3-7-1,https://goo.gl/maps/iTYrqBtBMrNiUrNg8,飲食,ファミリーレストラン
一般店,ココス水戸茨大前店,水戸市堀町1012-3,https://goo.gl/maps/kJxKn2asw2xpp2zh7,飲食,ファミリーレストラン
一般店,極楽湯　水戸店,水戸市大塚町1838-1,https://goo.gl/maps/mxuUT6jpEG1gJLS17,サービス,スーパー銭湯
一般店,大学ボウル水戸店,水戸市元吉田町1059-3,https://goo.gl/maps/WVbVaBHaZDAJK3bY9,サービス,ボウリング
一般店,よしみや,水戸市南町2-4-45,https://goo.gl/maps/aGSeEX5eAk1x7diJ9,小売,扇子・手拭・風呂敷・和雑貨・節句縁起物
一般店,Ｋマート桜山店,水戸市見川2-40-6,https://goo.gl/maps/WfSm7GXJP8hx4pY88,小売,食品、野菜、くだもの、肉、魚、雑貨
一般店,プロカフェ,水戸市三の丸1-4-2,https://goo.gl/maps/61adUca8abCCuMP7A,飲食,"カフェ・軽食・コーヒー豆販売
"
一般店,ABCーMART,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/hXTWEwe2ExyjkMjGA,小売,靴
一般店,矢口洋品店,水戸市内原1-58,https://goo.gl/maps/DqQ46uWgoJXbgAAs5,小売,学校用品・婦人服
一般店,ブックエース　茨大前店,水戸市堀町1094-7,https://goo.gl/maps/G9HW5m2bWaNwTr2V9,小売,書籍・雑誌・CD・ゲーム・文具・レンタルビデオ
一般店,ブックエース　酒門店,水戸市酒門町1929-1,https://goo.gl/maps/DvacjsyiAfuWaDRH8,小売,書籍・雑誌・CD・ゲーム・文具・レンタルビデオ
一般店,ブックエース　見和店,水戸市見和1-317-2,https://goo.gl/maps/PHkb38yWDSUXTzgL6,小売,書籍・雑誌・文具・レンタルビデオ
一般店,アビス・クノ,水戸市赤塚1-2066-7,https://goo.gl/maps/pR6Go2WzMe8WkJGX7,小売,西川チェーン寝具専門店
一般店,本屋製菓,水戸市東台2-3-16,https://goo.gl/maps/VzMxFfz7t6Evt9nb9,小売,菓子
一般店,コヤマ　下市店,水戸市本町2-3-3,https://goo.gl/maps/5kguZsKFWGy3Ckbg9,小売,医薬品・健康食品・医療用品・化粧品・日用雑貨
一般店,コヤマ　赤塚店,水戸市赤塚1-1870-4,https://goo.gl/maps/dMUP4ET6YGRThNE9A,小売,医薬品・健康食品・医療用品・化粧品・日用雑貨
一般店,ベーカリー　グラース,水戸市赤塚1-1 ミオス1F,https://goo.gl/maps/iZbyMnw53phSd9ZW9,小売,パン
一般店,ウエルシア薬局　水戸百合が丘店,水戸市百合が丘町8-3,https://goo.gl/maps/uLLg1yi2kvCbpmxm7,小売,医薬品・化粧品・食品・雑貨
一般店,ウエルシア　水戸堀町店,水戸市堀町878-3,https://goo.gl/maps/KbyEBwhHU5Jbh81p7,小売,医薬品・化粧品・食品・雑貨
一般店,ウエルシア薬局　水戸御茶園通り店,水戸市千波町277-6,https://goo.gl/maps/gDpJARe7zW4MLpss9,小売,医薬品・化粧品・食品・雑貨
一般店,ウエルシア薬局　水戸千波店,水戸市千波町北葉山1763-1,https://goo.gl/maps/zMuMShcLdSc8b6qP6,小売,医薬品・化粧品・食品・雑貨
一般店,ウエルシア　水戸平須店,水戸市平須町1820-61,https://goo.gl/maps/cKPD7XwcEyHSRQUx8,小売,医薬品・化粧品・食品・雑貨
一般店,ウエルシア薬局　水戸新原店,水戸市新原1-17-4,https://goo.gl/maps/CYFcgbYsQQmSMy2D7,小売,医薬品・化粧品・食品・雑貨
一般店,ウエルシア薬局　水戸見和店,水戸市見和1-309-2,https://goo.gl/maps/G7c4aG8zEPFRXCb56,小売,医薬品・化粧品・食品・雑貨
一般店,ホテルテラスザガーデン水戸,水戸市宮町1-7-20,https://goo.gl/maps/4NNPoh9sUv2duRBw8,サービス,ホテル宿泊・レストラン「トラットリア　イルバンカーレ」
一般店,さくらや　水戸店,水戸市城東1-2-48,https://goo.gl/maps/PLAayXraDuoRH7x16,小売,学校制服・体操着・学校用品など（中古・新品）
一般店,ファッションセンターしまむら　姫子店,水戸市姫子2-714-6,https://goo.gl/maps/ArdG4wnZBE6zmogz9,小売,衣料品
一般店,憧れ　花のアトリエ,水戸市見和2-241-1,https://goo.gl/maps/FvkRdJWbWH1vJ3847,小売,生花・プリザーブドフラワー・観葉
一般店,セブン-イレブン　水戸赤塚１丁目店,水戸市赤塚1-1977-1,https://goo.gl/maps/spR6gYcagmL1KM2dA,小売,コンビニエンスストアー
一般店,洋服の青山　水戸内原店,水戸市内原1-189,https://goo.gl/maps/j4hRqct5q7Zuts1S9,小売,紳士服・婦人服（スーツ・フォーマル・ビジネス洋品全般）
一般店,まるくに　青柳店,水戸市青柳町4268-2,https://goo.gl/maps/PjmUcY9WTvtNrBMx9,飲食,すし
一般店,まるくに　河和田店,水戸市河和田町1076-1,https://goo.gl/maps/cgrhriTePjFgpv3s8,飲食,すし
一般店,まるくに　住吉店,水戸市住吉町48-8,https://goo.gl/maps/FV4iGV4QKcFrHP5K8,飲食,すし
一般店,まるくに　水戸見川店,水戸市見川2-78-1,https://goo.gl/maps/TdaRYuPcLSgPnwJR8,飲食,すし
一般店,かつや　水戸住吉店,水戸市住吉町98-4,https://goo.gl/maps/oMjH7csk4TL9GTdM7,飲食,とんかつ・かつ丼など
一般店,かつや　水戸桜ノ牧店,水戸市見川町2138-48,https://goo.gl/maps/AaKcA7Y8ExXWPcEh9,飲食,とんかつ・かつ丼など
一般店,ウエルシア薬局　水戸けやき台店,水戸市けやき台1-140-1,https://goo.gl/maps/CNEp7j1fH2fskbBe8,小売,医薬品・化粧品・食品・雑貨
一般店,ウエルシア　水戸西原店,水戸市西原1-14-58,https://goo.gl/maps/GwozT5n5u13hSeqBA,小売,医薬品・化粧品・食品・雑貨
一般店,ウエルシア　水戸元吉田店,水戸市元吉田町1570-8,https://goo.gl/maps/MDyq5mdJvqCPj2ZZ6,小売,医薬品・化粧品・食品・雑貨
一般店,水戸ドライブイン　ひたちの里,水戸市加倉井町宿後415,https://goo.gl/maps/dm4DCf39MugUcf6j7,小売,観光土産品
一般店,九州ラーメン　元吉田店,水戸市元吉田町1604-2,https://goo.gl/maps/7Lis58EAxoBVEw4e7,飲食,ラーメン
一般店,くいしんぼ南風,水戸市島田町3437,https://goo.gl/maps/C17bKnsdhPhbg2To9,小売,ラーメン・ラーメンセット・定食
一般店,(資)宮部商店,水戸市大串町950-2,https://goo.gl/maps/L2JDRB6YDGAvXmcN7,小売,酒類・飲食料品
一般店,セブン-イレブン　水戸千波中央店,水戸市千波町字千波原2866-4,https://goo.gl/maps/YNgzw7qF4RKUWbEW8,小売,食品・雑貨
一般店,牛角　けやき台店,水戸市酒門町3281-6,https://goo.gl/maps/4mdRr17y27njo2wp7,飲食,焼肉店
一般店,永楽整体院,水戸市渡里町3268-18 川崎ビル1F,https://goo.gl/maps/3ySXkzyD3hHnwP296,小売,骨盤矯正を中心とした整体
一般店,(有)高木建材店,水戸市河和田町3735-10,https://goo.gl/maps/GwrcStCEvtrVd9rT6,小売,砂利・砂・セメント・エクステリア関連
一般店,セブン-イレブン　水戸インター店,水戸市加倉井町415,https://goo.gl/maps/btzonD7c1dPCJAMo6,小売,食品・雑貨
一般店,テラスレストラン・ローズ,水戸市千波町2078-1,https://goo.gl/maps/ykHKikaq6ghZRKRo9,飲食,フレンチ
一般店,旬菜和膳よし川,水戸市千波町2078-1,https://goo.gl/maps/2u5QikiBo7y6VE4H9,飲食,日本料理
一般店,中国料理　四川飯店,水戸市千波町2078-1,https://goo.gl/maps/2u5QikiBo7y6VE4H9,飲食,中華
一般店,シャディ　ナカムラ　末広町本店,水戸市末広町2-1-29,https://goo.gl/maps/Whj8T6JkD47vvkQRA,小売,ギフト好適品
一般店,水戸京成ホテル,水戸市三の丸1-4-73,https://goo.gl/maps/AhA4oQYMKKBZYgbK8,サービス,"ご宿泊・レストランでのご飲食・売店
"
一般店,吾妻鮨　宮下店,水戸市宮町2-5-5,https://goo.gl/maps/TgsY6CmHgmeWxddJ8,飲食,寿司
一般店,太田呉服店,水戸市河和田1-1712,https://goo.gl/maps/e4AYAft4xKYbEhFi6,小売,呉服・洋品・寝具・学生用品
一般店,(株)友部豊吉商店　C&C市場店,水戸市青柳町4566(公設市場内),https://goo.gl/maps/4KpacJhjVLjh1fkT9,小売,一般食品・業務用食材
一般店,ファミリーマート　水戸石川店,水戸市石川2-4314-1,https://goo.gl/maps/gYy7KRWtM5tpYwa98,小売,一般食料品・雑貨・酒など
一般店,ファミリーマート　水戸河和田店,水戸市河和田2-1777-3,https://goo.gl/maps/c8RRqGScVZwPN5gx9,小売,一般食料品・雑貨・酒など
一般店,東京靴流通センター　水戸笠原店,水戸市笠原町563-3,https://goo.gl/maps/ebybBeyUJxRQQhXZ6,小売,靴全般
一般店,シュープラザ　水戸姫子店,水戸市姫子2-678-2,https://goo.gl/maps/7QQqFvjRDGpVXEqn7,小売,靴全般
一般店,洋服の青山　水戸笠原本店,水戸市笠原町1188-4,https://goo.gl/maps/eGGL6taWAFWCFGfa8,小売,衣料品
一般店,ミヤモト酒店,水戸市栄町1-1-22,https://goo.gl/maps/YKFVBMWvkZfuXU596,小売,酒類・食料品・生活雑貨
一般店,マルヨネ伊勢屋,水戸市泉町3-7-23,https://goo.gl/maps/U8aM85Ze8uNHzDyU6,小売,和菓子
一般店,酒のやまや　石川町店,水戸市石川1-3907-11,https://goo.gl/maps/N93vSRHjgCAmqawM7,小売,酒・飲料・食品
一般店,酒のやまや　千波店,水戸市千波町1864-1,https://goo.gl/maps/zi49iP4TcVZ6hjei7,小売,酒・輸入食品
一般店,左吉　水戸本店,水戸市姫子1-801-23,https://goo.gl/maps/7WhG5WAdoavkfp4V6,飲食,和食・中華
