店舗区分,店舗名,所在地,地図URL,業種,主な取扱品
大型店,(株)カワチ薬品　水戸千波店,水戸市笠原町1044-1,https://goo.gl/maps/Bp85yHamhJH549H5A,小売,医薬品・化粧品・雑貨・食品
一般店,ベーカリー　グラース,水戸市赤塚1-1 ミオス1F,https://goo.gl/maps/iZbyMnw53phSd9ZW9,小売,パン
一般店,ウエルシア薬局　水戸百合が丘店,水戸市百合が丘町8-3,https://goo.gl/maps/uLLg1yi2kvCbpmxm7,小売,医薬品・化粧品・食品・雑貨
一般店,ウエルシア　水戸堀町店,水戸市堀町878-3,https://goo.gl/maps/KbyEBwhHU5Jbh81p7,小売,医薬品・化粧品・食品・雑貨
一般店,ウエルシア薬局　水戸御茶園通り店,水戸市千波町277-6,https://goo.gl/maps/gDpJARe7zW4MLpss9,小売,医薬品・化粧品・食品・雑貨
一般店,ウエルシア薬局　水戸千波店,水戸市千波町北葉山1763-1,https://goo.gl/maps/zMuMShcLdSc8b6qP6,小売,医薬品・化粧品・食品・雑貨
一般店,ウエルシア　水戸平須店,水戸市平須町1820-61,https://goo.gl/maps/cKPD7XwcEyHSRQUx8,小売,医薬品・化粧品・食品・雑貨
一般店,ウエルシア薬局　水戸新原店,水戸市新原1-17-4,https://goo.gl/maps/CYFcgbYsQQmSMy2D7,小売,医薬品・化粧品・食品・雑貨
一般店,ウエルシア薬局　水戸見和店,水戸市見和1-309-2,https://goo.gl/maps/G7c4aG8zEPFRXCb56,小売,医薬品・化粧品・食品・雑貨
一般店,さくらや　水戸店,水戸市城東1-2-48,https://goo.gl/maps/PLAayXraDuoRH7x16,小売,学校制服・体操着・学校用品など（中古・新品）
一般店,ファッションセンターしまむら　姫子店,水戸市姫子2-714-6,https://goo.gl/maps/ArdG4wnZBE6zmogz9,小売,衣料品
一般店,憧れ　花のアトリエ,水戸市見和2-241-1,https://goo.gl/maps/FvkRdJWbWH1vJ3847,小売,生花・プリザーブドフラワー・観葉
一般店,セブン-イレブン　水戸赤塚１丁目店,水戸市赤塚1-1977-1,https://goo.gl/maps/spR6gYcagmL1KM2dA,小売,コンビニエンスストアー
一般店,洋服の青山　水戸内原店,水戸市内原1-189,https://goo.gl/maps/j4hRqct5q7Zuts1S9,小売,紳士服・婦人服（スーツ・フォーマル・ビジネス洋品全般）
一般店,ウエルシア薬局　水戸けやき台店,水戸市けやき台1-140-1,https://goo.gl/maps/CNEp7j1fH2fskbBe8,小売,医薬品・化粧品・食品・雑貨
一般店,ウエルシア　水戸西原店,水戸市西原1-14-58,https://goo.gl/maps/GwozT5n5u13hSeqBA,小売,医薬品・化粧品・食品・雑貨
一般店,ウエルシア　水戸元吉田店,水戸市元吉田町1570-8,https://goo.gl/maps/MDyq5mdJvqCPj2ZZ6,小売,医薬品・化粧品・食品・雑貨
一般店,水戸ドライブイン　ひたちの里,水戸市加倉井町宿後415,https://goo.gl/maps/dm4DCf39MugUcf6j7,小売,観光土産品
一般店,くいしんぼ南風,水戸市島田町3437,https://goo.gl/maps/C17bKnsdhPhbg2To9,小売,ラーメン・ラーメンセット・定食
一般店,(資)宮部商店,水戸市大串町950-2,https://goo.gl/maps/L2JDRB6YDGAvXmcN7,小売,酒類・飲食料品
一般店,セブン-イレブン　水戸千波中央店,水戸市千波町字千波原2866-4,https://goo.gl/maps/YNgzw7qF4RKUWbEW8,小売,食品・雑貨
大型店,㈱カワチ薬品　水戸オーパ店,水戸市宮町1-7-33,https://goo.gl/maps/bTfEBHrProQY1fACA,小売,医薬品・化粧品・日用雑貨
一般店,永楽整体院,水戸市渡里町3268-18 川崎ビル1F,https://goo.gl/maps/3ySXkzyD3hHnwP296,小売,骨盤矯正を中心とした整体
一般店,(有)高木建材店,水戸市河和田町3735-10,https://goo.gl/maps/GwrcStCEvtrVd9rT6,小売,砂利・砂・セメント・エクステリア関連
一般店,セブン-イレブン　水戸インター店,水戸市加倉井町415,https://goo.gl/maps/btzonD7c1dPCJAMo6,小売,食品・雑貨
大型店,WonderGOO　水戸笠原店,水戸市笠原町477-2,https://goo.gl/maps/NibEydyvFA8V4u98A,小売,ゲーム・ＣＤ・ＤＶＤ・本・文具・化粧品
大型店,トイザらス・ベビーザらス　水戸店,水戸市河和田町3637-1,https://goo.gl/maps/UbvdZTB6TeqXtCZDA,小売,玩具・育児用品・子供衣料・文具・学用品・ゲーム・ソフトウェア・書籍・スポーツ用品など・ベビー・子供用品全般
一般店,シャディ　ナカムラ　末広町本店,水戸市末広町2-1-29,https://goo.gl/maps/Whj8T6JkD47vvkQRA,小売,ギフト好適品
一般店,太田呉服店,水戸市河和田1-1712,https://goo.gl/maps/e4AYAft4xKYbEhFi6,小売,呉服・洋品・寝具・学生用品
一般店,(株)友部豊吉商店　C&C市場店,水戸市青柳町4566(公設市場内),https://goo.gl/maps/4KpacJhjVLjh1fkT9,小売,一般食品・業務用食材
一般店,ファミリーマート　水戸石川店,水戸市石川2-4314-1,https://goo.gl/maps/gYy7KRWtM5tpYwa98,小売,一般食料品・雑貨・酒など
一般店,ファミリーマート　水戸河和田店,水戸市河和田2-1777-3,https://goo.gl/maps/c8RRqGScVZwPN5gx9,小売,一般食料品・雑貨・酒など
一般店,東京靴流通センター　水戸笠原店,水戸市笠原町563-3,https://goo.gl/maps/ebybBeyUJxRQQhXZ6,小売,靴全般
一般店,シュープラザ　水戸姫子店,水戸市姫子2-678-2,https://goo.gl/maps/7QQqFvjRDGpVXEqn7,小売,靴全般
一般店,洋服の青山　水戸笠原本店,水戸市笠原町1188-4,https://goo.gl/maps/eGGL6taWAFWCFGfa8,小売,衣料品
一般店,ミヤモト酒店,水戸市栄町1-1-22,https://goo.gl/maps/YKFVBMWvkZfuXU596,小売,酒類・食料品・生活雑貨
一般店,マルヨネ伊勢屋,水戸市泉町3-7-23,https://goo.gl/maps/U8aM85Ze8uNHzDyU6,小売,和菓子
一般店,酒のやまや　石川町店,水戸市石川1-3907-11,https://goo.gl/maps/N93vSRHjgCAmqawM7,小売,酒・飲料・食品
一般店,酒のやまや　千波店,水戸市千波町1864-1,https://goo.gl/maps/zi49iP4TcVZ6hjei7,小売,酒・輸入食品
一般店,元吉田サイクル,水戸市米沢町189-4,https://goo.gl/maps/sgj9Bga5rDE65UzA8,小売,バイク・自転車販売・修理
一般店,AOKI　水戸けやき台店,水戸市けやき台3-61,https://goo.gl/maps/oyVAeRjL5RKnZPwE7,小売,メンズ・レディスのビジネス・フォーマル・カジュアルウエア
一般店,AOKI　水戸本店,水戸市千波町2175-1,https://goo.gl/maps/9uJoGG8xVyur74Fw7,小売,メンズ・レディスのビジネス・フォーマル・カジュアルウエア
大型店,ケーヨーデイツー水戸河和田店,水戸市河和田2-2230-2,https://goo.gl/maps/S2F9CfpQu5d4EHSm9,小売,"DIY用品から日用品等ふだんの暮らしに役立つ商品を多数品揃え
"
大型店,スーパースポーツセビオ　水戸店,水戸市笠原町188-1,https://goo.gl/maps/9MJZXG1xEQedqtEn8,小売,スポーツ用品・ゴルフ用品
一般店,あられの巴堂,水戸市赤塚1-1997-24,https://goo.gl/maps/dwNK6KDQcGkJdew89,小売,かきもち揚げ・七味揚げたて・ごぼうせん・ボトルせん　など
大型店,山新グランステージ水戸　インテリアステージ,水戸市酒門町上千束3234-1,https://goo.gl/maps/8QnYnAh155qmsS9x6,小売,家具・インテリア・雑貨
一般店,(有)永井書店,水戸市柳町2-8-16,https://goo.gl/maps/CrZ8rQXUqXEpBi266,小売,雑誌・書籍・教科書・文具・事務用品
一般店,(株)谷津正商店,水戸市内原町800-1,https://goo.gl/maps/bwGyR2ENd1i2daEHA,小売,米・酒類
大型店,ニトリ水戸店,水戸市笠原町188-1,https://goo.gl/maps/mDsvL3dih7gjDe6j6,小売,家具・ホームファッション商品
一般店,(株)カワチ薬品　吉沢町店,水戸市吉沢町263,https://goo.gl/maps/KS6rkMEDJ9B3Hx959,小売,医薬品・化粧品・雑貨・食品　等
一般店,DEFI　見川店,水戸市見川町2131－87,https://goo.gl/maps/UoyCf3jo5LdRDVsu7,小売,生花・観葉植物・苗物・花鉢
一般店,はんこや横山,水戸市南町2-6-6,https://goo.gl/maps/fdtb6wcGY7vWd9RS9,小売,実印・銀行印・ゴム印・名刺・はがき印刷・木札
一般店,わたひき　ふとん屋,水戸市朝日町2893,https://goo.gl/maps/vDKnFekTTavaSLJs9,小売,寝具全般・わたふとん・羽毛ふとん・作り直し
一般店,あさ川　平須店,水戸市平須町1820-115,https://goo.gl/maps/rRXDLdhPnHZhp7KR9,小売,和洋菓子
大型店,(株)カワチ薬品　赤塚店,水戸市河和田1-1663-1,https://goo.gl/maps/VqowQaSMyAdKnmt36,小売,医薬品・化粧品・雑貨・食品
一般店,丸井支店,水戸市本町3-3-5,https://goo.gl/maps/SDxLAYHdULCoCA2o7,小売,青果・食料品
大型店,山新ケンズガレージ水戸店,水戸市酒門町上千束3234-1,https://goo.gl/maps/iW7FTzTNP6SJdxmW7,小売,カー用品（タイヤ、ホイール、オイル、ナビ、オーディオ、カーアクセサリー、車検）
一般店,ワインショップ・ワインデマミ,水戸市見川2-49-2,https://goo.gl/maps/XfTebAbHV55EhTKa6,小売,ワイン・ウイスキー・日本酒
一般店,ツルハドラッグ　上水戸店,水戸市上水戸2-8-59,https://goo.gl/maps/ceUJnjDThfoLXugv8,小売,医薬品・化粧品・雑貨・食品など
一般店,ツルハドラッグ　水戸堀町店,水戸市堀町957-1,https://goo.gl/maps/FDzyejHt66aPF6EK7,小売,医薬品・化粧品・日用雑貨・食品　等
大型店,ツルハドラッグ　水戸赤塚店,水戸市姫子2-30,https://goo.gl/maps/8QDwavdPKsXq6pY27,小売,医薬品・化粧品・日用雑貨
一般店,ツルハドラッグ　水戸見川店,水戸市見川2-3070-1,https://goo.gl/maps/uxnQbYjtyTwn9UJy7,小売,医薬品・化粧品・生活雑貨　等
一般店,ツルハドラッグ　水戸千波西店,水戸市千波町2313,https://goo.gl/maps/BLZcGdhtNNTJSVb39,小売,医薬品・化粧品・日用雑貨・食品　等
一般店,ツルハドラッグ　水戸元吉田南店,水戸市元吉田町一里塚西1283-1,https://goo.gl/maps/QoXPyoSaQXpvXDJi7,小売,医薬品・化粧品・日用雑貨・食品
一般店,ツルハドラッグ　水戸元吉田店,水戸市元吉田町字東組378-1,https://goo.gl/maps/8htfWQvbcjfu77qQ7,小売,医薬品・化粧品・日用雑貨・食品
一般店,ツルハドラッグ　水戸三の丸店,水戸市三の丸3-12-21,https://goo.gl/maps/6rVDmfJ5uHWiM6ij7,小売,医薬品・化粧品・日用雑貨・食品
一般店,ツルハドラッグ　水戸千波店,水戸市千波町1742-1,https://goo.gl/maps/qitDapWdRwtkdeZYA,小売,医薬品・化粧品・日用雑貨・食品
一般店,ナムチェバザール水戸店,水戸市末広町2-2-7,https://goo.gl/maps/osWqmPud5PuZTeLr8,小売,アウトドア用品・スポーツ用品
大型店,スポーツカムイ　水戸店,水戸市笠原町978-39,https://goo.gl/maps/dWug4EBYK6ftoByL6,小売,スポーツ用品
一般店,ジュエリーネモト本店,水戸市笠原町300-1,https://goo.gl/maps/uACiGiLTVrNBC2h7A,小売,宝飾品全般
一般店,祐月本店,水戸市末広町2-2-10,https://goo.gl/maps/ArfUwZpEnWVBXPoY6,小売,節句人形（羽子板・破魔弓・ひな人形・五月人形）
大型店,(株)カワチ薬品　渡里店,水戸市渡里町字新田後2713-1,https://goo.gl/maps/95w3KvLWpJm74Tm37,小売,医薬品・化粧品・雑貨・食品
一般店,ゴルフ５　水戸千波店,水戸市千波町2073-1,https://goo.gl/maps/Zt34JNJU5dE2F9CU7,小売,ゴルフ用品
一般店,セイエーデンキ　新原店,水戸市新原1-19-12,https://goo.gl/maps/inSVDCt4GjbdHMmi9,小売,一般家電品
大型店,紳士服のコナカ　水戸千波店,水戸市千波町2023-7,https://goo.gl/maps/c3nsr3yjpziwkh396,小売,メンズスーツ・レディススーツ・フォーマル・カジュアル・シューズ・スニーカー　等
一般店,業務スーパー　けやき台店,水戸市けやき台3-53,https://goo.gl/maps/HV72JCSnwh8y4Y2L8,小売,食品
一般店,(有)シュール洋菓子店,水戸市末広町2-2-1,https://goo.gl/maps/EjN8VkRQDCMAacbWA,小売,焼き菓子・生ケーキ
一般店,業務スーパー見川店,水戸市見川5-1204-2,https://goo.gl/maps/KNa5g17SQwBJvuKU9,小売,食品
一般店,水戸ヤクルト販売(株)　水戸東センター,水戸市本町3-19-11,https://goo.gl/maps/bQJGNFwddjRHFjJf7,小売,ヤクルト商品
一般店,水戸ヤクルト販売(株)　あじさい通りセンター,水戸市末広町1-3-2,https://goo.gl/maps/vbjnMXL5fUfk6xZd7,小売,ヤクルト商品
一般店,水戸ヤクルト販売(株)　千波センター,水戸市千波町2836-5,https://goo.gl/maps/a4UqHHvjveBPmc237,小売,ヤクルト商品
一般店,水戸ヤクルト販売(株)　元吉田センター,水戸市元吉田町1561-1,https://goo.gl/maps/FAgn4Vmp3ctPCqXL9,小売,ヤクルト商品
一般店,水戸ヤクルト販売(株)水戸西センター,水戸市見和3-599-15,https://goo.gl/maps/YSb12eQhP1z6fCDt5,小売,ヤクルト商品
一般店,水戸ヤクルト販売(株)わたりセンター,水戸市堀町883-21,https://goo.gl/maps/tKNaUiTQUsvVdaQe7,小売,ヤクルト商品
大型店,ケーズデンキ水戸本店,水戸市元吉田町上千束1944-12,https://goo.gl/maps/rjkgnyYsoEYLdigc7,小売,家電製品
一般店,かわまた楽器店,水戸市泉町2-3-4,https://goo.gl/maps/SSP1dUFaiSfvqbXq9,小売,楽器・楽譜
一般店,松月堂,水戸市杉崎町823,https://goo.gl/maps/fuFWojkefhiuopp76,小売,和菓子・洋菓子
一般店,御菓子司　はやしや,水戸市南町3-5-17,https://goo.gl/maps/BRvhw5WzqCHpy9RF9,小売,和菓子
一般店,吉見屋茶店,水戸市南町3-4-7,https://goo.gl/maps/kEBtafg7FYpWWEZE8,小売,日本茶・茶器類
一般店,中央オート,水戸市西原2-12-7,https://goo.gl/maps/ZbFsWSczNPeP1Zp97,小売,オートバイ・自転車
大型店,(株)メガネスーパーフレスポ赤塚店,水戸市河和田1-1フレスポ赤塚内,https://goo.gl/maps/WPTyouoY1uZW9Rko6,小売,メガネ・サングラス・コンタクトレンズ・補聴器・リラクゼーション
大型店,(株)カスミ　平須店,水戸市平須町1828-36,https://goo.gl/maps/qwqx3ynae1QhZoQc9,小売,食料品
一般店,結いのはな,水戸市姫子1-793-4,https://goo.gl/maps/qHrNJ9tgnvX5QFdF6,小売,切花・花苗・雑貨
一般店,(有)リカーショップ　キナセ,水戸市千波町2770-29,https://goo.gl/maps/4NpSqQDht57XxNeX8,小売,酒類（日本酒・焼酎・ワイン・ウィスキー　他）・飲料水
一般店,八百徳本店,水戸市南町1-2-20,https://goo.gl/maps/dPKbb5AfUpS6SS6r5,小売,刺身・鮮魚・海産物
一般店,(株)カスミ　南町店,水戸市南町2-5,https://goo.gl/maps/tHFP2BEsYtNXU5536,小売,食料品
大型店,パワーマート見川店,水戸市見川2-115-4,https://goo.gl/maps/yyeDWxoZFNoic8da7,小売,野菜・果物・肉・加工食品・日配食品・惣菜
一般店,めぐみや,水戸市笠原町600-87,https://goo.gl/maps/RVBxCYHJAJgHJthf7,小売,手芸用品
大型店,(株)カワチ薬品　浜田店,水戸市本町3-302-1,https://goo.gl/maps/H4H6uijhumpCU4HAA,小売,医薬品・化粧品・食品・雑貨
大型店,パワーマート住吉店,水戸市元吉田町1478-2,https://goo.gl/maps/j8gPTcjXGpUj73Y77,小売,野菜・果物・肉・加工食品・日配食品・惣菜
一般店,食と農のギャラリー葵,水戸市南町3-3-40,https://goo.gl/maps/ShTorMkYo756F4eu9,小売,地元茨城の野菜等・６次産業の加工食品
大型店,イオンスタイル水戸下市,水戸市柳町2-11-8,https://goo.gl/maps/tunzSpMGpb1itRPF7,小売,食品・酒・医薬品
一般店,ドラックストアマツモトキヨシ水戸双葉台店,水戸市中丸町608-3,https://goo.gl/maps/2BgxhFGXyHvBR8Nb8,小売,医薬品・化粧品・日用品・食品
大型店,ホームセンター山新　赤塚店,水戸市大塚町1859-1,https://goo.gl/maps/UPNKtUMzF1U3J8qy7,小売,日用雑貨・ペット用品・園芸用品・インテリア・カー用品
大型店,京成百貨店,水戸市泉町1-6-1,https://goo.gl/maps/aEptBSQLmhiPt4zDA,小売,主に衣・食・住に関する商品
一般店,栗原商事(株),水戸市河和田町1155-5,https://goo.gl/maps/e5TtYqjTb8xA5kq47,小売,鶏肉・豚肉・常陸牛肉
一般店,つるや薬局,水戸市鯉淵町2965,https://goo.gl/maps/SMfFsh8obV8B8RJg6,小売,雑貨・一般医薬品・日用品・衣料品
一般店,セイブ食彩館内原店,水戸市内原町1171-3,https://goo.gl/maps/Z5PGKKz4fKou79Fu9,小売,食品、雑貨
一般店,深谷酒店,水戸市鯉淵町4326-2,https://goo.gl/maps/bkvzZyLT6txhonPE7,小売,酒・食料品
一般店,宮崎石油店,水戸市内原町1432,https://goo.gl/maps/Wmdpwjhp4LUTxLxT6,小売,ガソリン・軽油・灯油
一般店,(株)柴沼金物,水戸市内原1-225,https://goo.gl/maps/ZFBo2STnrrPuSS5H6,小売,家電・金物
大型店,イオンスタイル水戸内原,水戸市内原2-1　,https://goo.gl/maps/FQ3Jo78xEjfrHJV69,小売,食品、衣料、子供用品、寝具、家庭用品、薬品等
大型店,ホームセンター　山新平須店,水戸市平須町1828,https://goo.gl/maps/dnK4tmr7gpu1ajgS7,小売,日用雑貨、家庭用品、ペット用品、農業資材
大型店,ホームセンター　山新渡里店,水戸市渡里町4086,https://goo.gl/maps/cPrjgqVj3ueZgazX7,小売,日用品・園芸用品・大工道具・農業資材など
大型店,100円ショップワッツ,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,バラエティ雑貨
大型店,インデックス,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
大型店,lucara,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
一般店,ｺﾝﾀｸﾄのアイシティ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,コンタクト
大型店,ユナイテッドアローズ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,衣料品
一般店,ティーズシーズ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,バラエティ雑貨
大型店,マリークヮント,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,化粧品
大型店,ゴディバ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,チョコレート
一般店,フローリストサトー,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,生花
一般店,京樽,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,寿司
一般店,ハーモニカ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
大型店,新星堂,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,CD、DVD
大型店,和幸,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,とんかつ
一般店,ニュークイック,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,精肉、ハム
大型店,無印良品,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,生活雑貨
大型店,和真,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,眼鏡
一般店,Be-mart,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,グロッサリー
大型店,エコー７１,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
一般店,ＳＭ２×エヘカソポ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
一般店,レトロガール,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
大型店,セントエリーネ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
大型店,フォンテーヌクチュール,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,ウィッグ
一般店,神戸屋キッチン,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,ベーカリー＆カフェ
一般店,ジーナシス,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
一般店,アモスタイル　バイ　トリンプ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,ランジェリー
一般店,ロペピクニック,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
大型店,マウジー,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
一般店,ジュピター,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,輸入食品
一般店,チュチュアンナ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,靴下、インナーウェア
一般店,オリヒカ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,紳士服
大型店,ダイアナ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,レディースシューズ
一般店,丸果,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,青果
一般店,ハウスオブローゼ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,化粧品
一般店,ハニーズ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
一般店,日本一,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,焼鳥・惣菜
一般店,たごさく,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,おこわ
一般店,茶丸山園・文明堂,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,銘茶・カステラ
一般店,フロプレステージュ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,洋菓子・洋惣菜
一般店,プラザ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,輸入雑貨、生活雑貨
大型店,ＪＩＮＳ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,眼鏡
大型店,川又書店,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,書籍
一般店,アントステラ,水戸市宮町1-1-1　プラムストリート,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,洋菓子
一般店,イッツデモ,水戸市宮町1-1-1　プラムストリート,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,生活雑貨、婦人服
大型店,コクミン プラムストリート店,水戸市宮町1-1-1　プラムストリート,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,ドラッグストア
大型店,プラム水戸,水戸市宮町1-1-1　プラムストリート,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,土産
一般店,ハースブラウン,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,ベーカリー＆カフェ
大型店,コクミン,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,ドラッグストア
一般店,銀座コージーコーナー,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,洋菓子
一般店,幸田商店,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,干しいも
一般店,銘茶　長澤園,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,お茶、海苔
一般店,水戸納豆,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,納豆
大型店,茨城味撰倶楽部,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,食品（土産品）、茨城名産
大型店,IBARAKIスイーツ工房,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,洋菓子
一般店,偕楽梅根本漬物,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,漬物
一般店,天狗納豆,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,納豆
一般店,亀印本舗,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,和菓子
一般店,あさ川,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,和菓子
大型店,海鮮工房　田中,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,鮮魚
一般店,グリーングルメ・神戸屋コロッケ,水戸市宮町1-1-1　プラムストリート,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,洋惣菜・コロッケ
大型店,ローリーズファーム,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
大型店,ビックカメラ水戸駅店,水戸市宮町1-7-31　エクセルみなみ4F・5F,https://goo.gl/maps/t2H6zQJ152HCtLbz6,小売,テレビ・家電・パソコン・メガネ・おもちゃ・自転車等
大型店,ヨークベニマル百合が丘店,水戸市百合が丘町8-3,https://goo.gl/maps/8zRjyMKEyARKfz1E8,小売,食料品、日用品
一般店,高橋商事(株)　大洗インターSS,水戸市大串町952-4,https://goo.gl/maps/PRE9gWBKN69DJvhV7,小売,セルフガソリンスタンド、燃料
大型店,(株)カスミ　フードオフストッカー　常澄店,水戸市東前町790,https://goo.gl/maps/rrSBCmwzVWJwdGWW9,小売,食料品
大型店,ホームセンター　山新水戸駅南店,水戸市千波町字かち道909,https://goo.gl/maps/fL1pBJ9vwPwWkA4dA,小売,日用雑貨・家電製品・ペット用品・園芸用品・インテリア・カー用品
一般店,SO-ZAI,水戸市元吉田町273-6,https://goo.gl/maps/X1ajDAiisvmTTJ8i8,小売,お惣菜・ベーカリー・ピッツァ
一般店,肉のイイジマ,水戸市見川2-108-26,https://goo.gl/maps/9EqG28TwWwgbJh6JA,小売,精肉・肉加工品・お惣菜
大型店,フードオフ　ストッカー　元吉田店,水戸市元吉田町1166-7,https://goo.gl/maps/VsQmNCnncQG2djkR9,小売,食料品
大型店,(株)カスミ　フードスクエア　水戸赤塚店,水戸市河和田1-1,https://goo.gl/maps/XYqApaxLsFvPWKTw7,小売,食料品
一般店,頑固おやじ,水戸市笠原町1497-1,https://goo.gl/maps/5d6KRvXXPJEFdGK26,小売,家具、インテリア用品
大型店,(株)カスミ　フードスクエア　水戸堀町店,水戸市堀町新田1021-2,https://goo.gl/maps/eaR6xr55tgDXdjnF9,小売,食品
